28-Sep-16 19:26:38|63,99,0,1,0,-1,-1,2,-4,4
28-Sep-16 19:26:38|63,99,-2,-2,-8,-2,-3,-2,0,0
28-Sep-16 19:26:38|63,99,-2,-2,-8,-2,-3,-2,0,0
28-Sep-16 19:26:38|63,99,1,0,0,1,-2,-1,-1,2
28-Sep-16 19:26:38|63,99,-2,-4,9,-1,-1,-3,0,-3
28-Sep-16 19:26:38|63,99,-2,-4,9,-1,-1,-3,0,-3
28-Sep-16 19:26:38|63,99,-4,-2,2,-4,-1,2,-2,-1
28-Sep-16 19:26:38|63,99,-2,3,3,-2,-3,2,2,-3
28-Sep-16 19:26:38|63,99,-4,3,-3,-1,3,1,-5,-8
28-Sep-16 19:26:38|63,99,0,-2,-4,-1,0,-1,0,-1
28-Sep-16 19:26:38|63,99,-1,1,-8,-2,-3,-7,-5,-5
28-Sep-16 19:26:38|63,99,-1,0,-3,-2,-1,-4,-1,-6
28-Sep-16 19:26:38|63,99,-2,-2,-4,0,2,-1,0,1
28-Sep-16 19:26:38|63,99,-4,-3,-10,-5,-2,-1,-1,2
28-Sep-16 19:26:38|63,99,3,0,6,0,-2,-12,-12,19
28-Sep-16 19:26:38|63,99,1,-1,-7,-9,-4,-1,3,-3
28-Sep-16 19:26:38|63,99,-3,-1,-1,1,0,-5,-7,-2
28-Sep-16 19:26:38|63,99,-5,-8,0,-2,0,-10,-9,-4
28-Sep-16 19:26:38|63,99,1,2,-3,3,2,4,2,2
28-Sep-16 19:26:38|63,99,-1,0,6,0,-1,-5,-3,-1
28-Sep-16 19:26:38|63,99,-1,0,6,0,-1,-5,-3,-1
28-Sep-16 19:26:38|63,99,5,-1,-5,-2,0,-1,-5,10
28-Sep-16 19:26:38|63,99,1,-1,-9,-3,-3,-1,0,-4
28-Sep-16 19:26:39|63,99,-1,0,2,2,-1,-4,-3,-3
28-Sep-16 19:26:39|63,99,-6,-3,-2,-1,-1,2,-1,-10
28-Sep-16 19:26:39|63,99,-1,1,4,-1,1,-2,-3,-2
28-Sep-16 19:26:39|63,99,-1,0,5,-1,0,3,2,2
28-Sep-16 19:26:39|63,99,2,1,-11,-3,-2,-6,-1,8
28-Sep-16 19:26:39|63,99,-2,-2,-7,-4,-1,1,1,-7
28-Sep-16 19:26:39|63,99,-4,-3,13,1,-3,-1,0,-6
28-Sep-16 19:26:39|63,99,-4,-1,-3,1,-1,0,-4,0
28-Sep-16 19:26:39|63,99,-5,-3,-1,-1,-1,-4,-6,-10
28-Sep-16 19:26:39|63,99,-2,-1,-1,1,1,0,-3,-2
28-Sep-16 19:26:39|63,99,0,-1,-1,1,-2,-8,-8,-3
28-Sep-16 19:26:39|63,99,-3,0,1,-3,0,1,-2,5
28-Sep-16 19:26:39|63,99,0,-6,-5,-2,-1,-5,-2,9
28-Sep-16 19:26:39|63,99,-5,-1,3,1,0,-9,-11,-8
28-Sep-16 19:26:39|63,99,-2,3,9,0,0,5,3,-2
28-Sep-16 19:26:39|63,99,-4,-5,-2,-1,-3,3,1,-1
28-Sep-16 19:26:39|63,99,-3,0,-1,0,-3,-1,4,-4
28-Sep-16 19:26:39|62,99,-2,0,2,0,0,0,0,2
28-Sep-16 19:26:39|62,99,-3,0,4,0,0,5,-1,-7
28-Sep-16 19:26:39|62,99,-1,-3,3,-1,0,2,-1,-6
28-Sep-16 19:26:39|62,99,-3,1,-2,-2,2,4,-1,-7
28-Sep-16 19:26:39|62,99,3,-5,-23,-3,-2,-6,-5,-5
28-Sep-16 19:26:39|62,99,1,-1,1,3,0,-6,-3,2
28-Sep-16 19:26:39|62,99,1,-1,1,3,0,-6,-3,2
28-Sep-16 19:26:39|62,99,0,0,-7,-2,-3,0,-2,1
28-Sep-16 19:26:39|62,99,7,1,-10,-3,0,-5,-1,9
28-Sep-16 19:26:39|62,99,3,1,-3,-1,-2,-11,-9,0
28-Sep-16 19:26:39|62,99,0,-1,7,4,-1,-5,-1,3
28-Sep-16 19:26:39|62,99,-3,-2,4,3,0,2,2,0
28-Sep-16 19:26:39|62,99,-2,-1,8,-1,-1,1,-2,5
28-Sep-16 19:26:39|62,99,-2,-2,-3,0,-1,0,0,-3
28-Sep-16 19:26:39|62,99,-5,-2,-5,0,-3,-9,2,0
28-Sep-16 19:26:39|62,99,-5,-2,-5,0,-3,-9,2,0
28-Sep-16 19:26:40|62,99,-3,1,-4,-1,0,-5,-12,-5
28-Sep-16 19:26:40|62,99,2,0,-3,-1,-1,-2,-3,2
28-Sep-16 19:26:40|62,99,-4,-3,0,-1,-3,-11,-5,-4
28-Sep-16 19:26:40|62,99,-4,-1,6,5,0,-3,-11,-6
28-Sep-16 19:26:40|62,99,-4,-1,6,5,0,-3,-11,-6
28-Sep-16 19:26:40|62,99,3,-2,3,0,-1,3,3,8
28-Sep-16 19:26:40|62,99,-2,-2,1,2,-3,-22,-10,-1
28-Sep-16 19:26:40|62,99,-5,1,-4,-1,0,9,-2,-4
28-Sep-16 19:26:40|62,99,0,-3,-3,-2,-1,-6,1,-2
28-Sep-16 19:26:40|62,99,-2,-4,-9,-3,-2,1,2,-1
28-Sep-16 19:26:40|62,99,-1,-2,-6,-1,-2,-2,0,-4
28-Sep-16 19:26:40|62,99,-3,-1,-6,-4,-2,8,4,-7
28-Sep-16 19:26:40|62,99,-2,-2,-2,-2,1,3,1,0
28-Sep-16 19:26:40|62,99,0,-3,-3,-2,-1,-1,3,4
28-Sep-16 19:26:40|62,99,1,0,1,1,1,1,0,-1
28-Sep-16 19:26:40|62,99,-4,1,4,0,-1,2,-2,-10
28-Sep-16 19:26:40|62,99,2,1,1,-2,-2,-2,0,6
28-Sep-16 19:26:40|62,99,0,2,-1,-2,-1,-8,0,0
28-Sep-16 19:26:40|62,99,-6,3,-3,-1,-2,-6,-11,-6
28-Sep-16 19:26:40|62,99,1,1,0,1,0,-1,4,-6
28-Sep-16 19:26:40|62,99,-1,-5,-14,-2,1,5,2,-3
28-Sep-16 19:26:40|62,99,0,0,-8,-3,-2,0,2,2
28-Sep-16 19:26:40|62,99,-10,0,9,-2,-1,2,-2,-8
28-Sep-16 19:26:40|62,99,1,-1,1,0,-2,2,4,5
28-Sep-16 19:26:40|62,99,1,0,3,-2,-2,7,-3,2
28-Sep-16 19:26:40|62,99,-1,2,15,2,-2,-9,-12,3
28-Sep-16 19:26:40|62,99,-2,0,-2,-2,-1,-4,-3,2
28-Sep-16 19:26:40|62,99,-9,-3,-6,0,0,-1,-5,-26
28-Sep-16 19:26:40|62,99,-1,-2,-4,1,-2,-1,0,5
28-Sep-16 19:26:40|62,99,-1,-3,-17,-5,4,21,5,3
28-Sep-16 19:26:40|62,99,2,-1,4,2,-2,-4,2,2
28-Sep-16 19:26:40|62,99,-1,0,-2,0,-2,1,2,-5
28-Sep-16 19:26:40|62,99,-8,-1,4,-1,0,-3,-6,-17
28-Sep-16 19:26:40|62,99,8,-2,-19,-4,-2,-5,-2,4
28-Sep-16 19:26:40|62,99,-1,0,1,2,-2,5,3,-2
28-Sep-16 19:26:41|62,99,-3,0,0,-2,1,1,4,0
28-Sep-16 19:26:41|62,99,-7,0,5,0,-3,-3,-10,-10
28-Sep-16 19:26:41|62,99,9,-1,-9,-3,-3,-1,3,7
28-Sep-16 19:26:41|62,99,-2,2,3,2,-1,-7,-6,-6
28-Sep-16 19:26:41|62,99,-3,-5,-13,-4,-4,-3,-2,-3
28-Sep-16 19:26:41|62,99,2,0,5,-2,0,-2,-1,-2
28-Sep-16 19:26:41|62,99,5,1,1,0,-1,-1,-6,1
28-Sep-16 19:26:41|62,99,3,0,-10,-1,-1,-11,-4,12
28-Sep-16 19:26:41|62,99,-5,0,2,-1,1,0,0,-1
28-Sep-16 19:26:41|62,99,-1,-3,-3,0,0,-10,-1,-8
28-Sep-16 19:26:41|62,99,-1,-1,-5,-2,-1,0,-2,-5
28-Sep-16 19:26:41|62,99,-1,-2,-4,-4,-5,-9,4,-1
28-Sep-16 19:26:41|62,99,-4,-1,-2,-1,-3,2,1,-2
28-Sep-16 19:26:41|62,99,1,-1,-1,0,1,1,0,2
28-Sep-16 19:26:41|62,99,0,0,-5,-1,0,-1,0,1
28-Sep-16 19:26:41|62,99,-4,2,-1,0,-1,2,-2,-2
28-Sep-16 19:26:41|62,99,-2,-2,3,2,0,1,10,-2
28-Sep-16 19:26:41|62,99,-3,0,0,-2,2,5,-4,-8
28-Sep-16 19:26:41|62,99,-4,1,2,0,-1,5,3,0
28-Sep-16 19:26:41|62,99,-5,-1,-5,-6,-2,-1,-1,-10
28-Sep-16 19:26:41|62,99,0,1,13,2,-1,4,2,-4
28-Sep-16 19:26:41|62,99,-4,2,-4,-3,-2,-3,2,-4
28-Sep-16 19:26:41|62,99,-1,-1,-5,1,-2,-3,-3,3
28-Sep-16 19:26:41|62,99,-2,2,-3,1,1,3,5,1
28-Sep-16 19:26:41|62,99,1,-1,8,3,1,-4,-9,0
28-Sep-16 19:26:41|62,99,1,-2,-9,-2,-1,4,3,5
28-Sep-16 19:26:41|62,99,1,-2,-9,-2,-1,4,3,5
28-Sep-16 19:26:41|62,99,-3,-2,-5,-1,1,-2,-1,-4
28-Sep-16 19:26:41|62,99,-3,-2,-5,-1,1,-2,-1,-4
28-Sep-16 19:26:41|62,99,-5,-2,-3,0,-1,8,7,-11
28-Sep-16 19:26:41|62,99,-1,0,-5,0,2,15,3,5
28-Sep-16 19:26:41|62,99,-7,-4,0,-1,1,-1,2,6
28-Sep-16 19:26:41|62,99,-2,-1,0,3,-1,0,-2,-6
28-Sep-16 19:26:41|62,99,0,-1,-5,-5,-2,3,3,-1
28-Sep-16 19:26:41|62,99,-2,-1,3,5,1,3,1,-2
28-Sep-16 19:26:41|62,99,-1,0,4,-2,0,-1,-2,3
28-Sep-16 19:26:42|62,99,4,1,-7,0,-1,1,-8,-3
28-Sep-16 19:26:42|62,99,0,-1,1,-2,0,10,8,-7
28-Sep-16 19:26:42|62,99,5,0,-5,-2,-4,1,-1,1
28-Sep-16 19:26:42|62,99,1,0,7,3,-3,-3,-3,-2
28-Sep-16 19:26:42|62,99,-3,-1,1,-2,1,2,1,-3
28-Sep-16 19:26:42|62,99,0,0,1,-2,-2,3,11,-2
28-Sep-16 19:26:42|62,99,-6,-2,0,-1,-2,-3,0,-5
28-Sep-16 19:26:42|62,99,1,-2,-6,-3,-1,-1,-4,4
28-Sep-16 19:26:42|62,99,-2,-3,-8,1,-1,-7,-11,-5
28-Sep-16 19:26:42|62,99,0,-1,2,-2,-4,-6,0,-2
28-Sep-16 19:26:42|62,99,0,-1,2,-2,-4,-6,0,-2
28-Sep-16 19:26:42|62,99,2,-4,7,-2,-1,-2,-1,6
28-Sep-16 19:26:42|62,99,-3,2,5,1,0,-2,-3,0
28-Sep-16 19:26:42|62,99,-1,-1,-5,-2,0,5,7,5
28-Sep-16 19:26:42|62,99,1,-1,0,0,-3,-10,0,-2
28-Sep-16 19:26:42|62,99,-2,-1,1,-1,-1,7,0,-10
28-Sep-16 19:26:42|62,99,5,-2,-4,-2,-3,-1,1,4
28-Sep-16 19:26:42|62,99,0,0,1,0,-1,1,1,0
28-Sep-16 19:26:42|62,99,0,-1,3,2,-2,-8,0,5
28-Sep-16 19:26:42|62,99,-1,0,-2,-3,-1,-5,-5,0
28-Sep-16 19:26:42|62,99,-2,-2,1,2,0,-3,-3,-1
28-Sep-16 19:26:42|62,99,-2,-2,1,2,0,-3,-3,-1
28-Sep-16 19:26:42|62,99,3,0,5,-3,-1,0,1,9
28-Sep-16 19:26:42|62,99,6,-2,-8,-5,-2,-18,-15,1
28-Sep-16 19:26:42|62,99,-5,-3,-4,-6,0,0,-1,-2
28-Sep-16 19:26:42|62,99,3,1,-1,2,-1,3,3,2
28-Sep-16 19:26:42|62,99,-1,-2,-3,0,0,-5,-2,5
28-Sep-16 19:26:42|62,99,-10,-2,-8,-2,-1,-1,5,-24
28-Sep-16 19:26:42|62,99,1,1,1,-5,-1,3,2,1
28-Sep-16 19:26:43|62,99,-5,3,7,3,1,1,-4,-1
28-Sep-16 19:26:43|62,99,-1,-2,4,5,-2,-4,-4,1
28-Sep-16 19:26:43|62,99,0,1,-2,0,0,-2,-2,-5
28-Sep-16 19:26:43|62,99,0,0,4,-2,0,0,-1,3
28-Sep-16 19:26:43|62,99,-2,-1,-3,-4,-1,7,1,1
28-Sep-16 19:26:43|62,99,0,0,5,0,-3,-4,-1,0
28-Sep-16 19:26:43|62,99,-4,0,3,-2,-2,-4,-3,-2
28-Sep-16 19:26:43|62,99,-5,-1,-2,2,1,-3,-2,-1
28-Sep-16 19:26:43|62,99,1,0,0,-1,-2,-1,-3,-2
28-Sep-16 19:26:43|62,99,3,-2,-6,-1,1,-3,-8,3
28-Sep-16 19:26:43|62,99,-2,0,-6,-4,-2,-3,1,1
28-Sep-16 19:26:43|62,99,0,1,3,0,-1,-1,2,2
28-Sep-16 19:26:43|62,99,0,0,-4,-1,-1,3,-6,0
28-Sep-16 19:26:43|62,99,-1,-2,-4,0,-2,-19,-3,1
28-Sep-16 19:26:43|62,99,0,-1,2,3,0,8,8,-1
28-Sep-16 19:26:43|63,99,2,-1,-5,0,-3,-5,-5,-1
28-Sep-16 19:26:43|63,99,1,-2,-8,1,0,8,3,8
28-Sep-16 19:26:43|63,99,-4,2,0,-4,-5,1,2,1
28-Sep-16 19:26:43|63,99,-4,-4,-10,-4,-4,-4,-3,-3
28-Sep-16 19:26:43|63,99,0,0,-1,-4,-1,-18,-12,-3
28-Sep-16 19:26:43|63,99,-1,0,-6,6,6,-8,-2,-2
28-Sep-16 19:26:43|63,99,-5,0,2,1,-5,-2,-3,-10
28-Sep-16 19:26:43|63,99,-1,-1,-12,-3,3,8,3,-2
28-Sep-16 19:26:43|63,99,-2,1,5,2,-2,1,-2,-1
28-Sep-16 19:26:43|63,99,-1,-2,-3,-1,1,-2,0,-2
28-Sep-16 19:26:43|63,99,2,4,4,1,-2,-18,-13,5
28-Sep-16 19:26:43|63,99,4,-4,3,2,0,-2,-1,2
28-Sep-16 19:26:43|63,99,-2,-2,-23,0,-2,-1,-3,0
28-Sep-16 19:26:43|63,99,-15,6,-14,-3,-3,-6,14,-17
28-Sep-16 19:26:43|63,99,-4,-1,1,-3,1,10,5,7
28-Sep-16 19:26:43|63,99,3,-3,-10,-6,-2,-2,-5,1
28-Sep-16 19:26:43|63,99,-5,-1,2,0,1,0,-2,-1
28-Sep-16 19:26:44|63,99,-7,-3,3,-1,1,-1,-7,-23
28-Sep-16 19:26:44|63,99,-1,3,-4,3,-1,4,7,-3
28-Sep-16 19:26:44|63,99,4,-1,13,-2,1,-2,-5,10
28-Sep-16 19:26:44|63,99,3,0,2,-1,-2,1,-3,-2
28-Sep-16 19:26:44|63,99,-10,4,13,-3,0,12,6,-3
28-Sep-16 19:26:44|63,99,7,-6,-12,0,-4,-5,-3,5
28-Sep-16 19:26:44|63,99,-3,-3,-2,-1,1,-2,0,1
28-Sep-16 19:26:44|63,99,-1,-4,-18,-2,0,-2,6,4
28-Sep-16 19:26:44|63,99,-1,-4,-18,-2,0,-2,6,4
28-Sep-16 19:26:44|63,99,-2,-3,2,-1,-1,-11,-19,-4
28-Sep-16 19:26:44|63,99,-3,2,21,2,0,-1,1,2
28-Sep-16 19:26:44|63,99,-7,-4,-11,-5,-1,0,-3,-8
28-Sep-16 19:26:44|63,99,3,2,2,1,-3,1,1,3
28-Sep-16 19:26:44|63,99,0,2,-18,-5,-2,-4,-5,0
28-Sep-16 19:26:44|63,99,-1,-1,-4,0,1,1,3,-3
28-Sep-16 19:26:44|63,99,1,-5,-10,-4,-1,7,2,0
28-Sep-16 19:26:44|63,99,0,-7,4,-4,-3,-5,-1,-6
28-Sep-16 19:26:44|63,99,8,10,4,3,-3,-10,0,2
28-Sep-16 19:26:44|63,99,1,-5,0,0,-1,3,2,-3
28-Sep-16 19:26:44|63,99,-2,-2,-10,-4,-1,0,-3,3
28-Sep-16 19:26:44|63,99,-5,-1,-1,2,-2,2,-1,-3
28-Sep-16 19:26:44|63,99,0,-1,-5,-2,-2,-5,2,4
28-Sep-16 19:26:44|63,99,-3,-1,-7,-1,1,5,2,-5
28-Sep-16 19:26:44|63,99,-4,0,0,-1,-2,6,6,-4
28-Sep-16 19:26:44|63,99,-4,0,0,-1,-2,6,6,-4
28-Sep-16 19:26:44|63,99,-3,-14,6,2,0,5,-1,-1
28-Sep-16 19:26:44|63,99,-1,1,-3,-3,0,-5,-5,-8
28-Sep-16 19:26:44|63,99,6,0,-2,2,-1,-2,-2,10
28-Sep-16 19:26:44|63,99,1,-1,6,-1,-4,-5,0,2
28-Sep-16 19:26:44|63,99,-1,3,15,5,-2,-2,-7,-4
28-Sep-16 19:26:44|63,99,-6,-3,-2,-3,-2,0,-1,1
28-Sep-16 19:26:44|63,99,2,1,-12,-4,-1,-1,1,-3
28-Sep-16 19:26:44|63,99,-4,-6,-6,-3,-3,-3,-5,-6
28-Sep-16 19:26:44|63,99,1,0,0,-3,-2,-7,-4,4
28-Sep-16 19:26:44|63,99,4,1,1,-1,-1,0,-1,7
28-Sep-16 19:26:44|63,99,0,-1,-3,-2,-2,-5,-4,3
28-Sep-16 19:26:45|63,99,-4,-1,-3,0,0,3,4,0
28-Sep-16 19:26:45|63,99,-5,-2,2,-1,-2,0,-2,-4
28-Sep-16 19:26:45|63,99,1,1,3,1,1,8,11,-1
28-Sep-16 19:26:45|63,99,4,-2,2,0,-3,0,-4,3
28-Sep-16 19:26:45|63,99,-2,-3,-9,-1,-1,-8,-6,1
28-Sep-16 19:26:45|63,99,4,-7,3,5,-2,-1,-2,-5
28-Sep-16 19:26:45|63,99,-4,-4,6,-2,-1,-1,0,-2
28-Sep-16 19:26:45|63,99,2,0,2,-1,-2,-9,-7,-2
28-Sep-16 19:26:45|63,99,-2,1,-7,-2,-4,1,2,-5
28-Sep-16 19:26:45|63,99,0,0,-2,-1,0,-4,0,0
28-Sep-16 19:26:45|63,99,-6,-2,-7,0,0,-3,-1,-5
28-Sep-16 19:26:45|63,99,1,0,1,-3,1,1,4,-1
28-Sep-16 19:26:45|63,99,1,1,-1,1,0,-7,-8,-2
28-Sep-16 19:26:45|63,99,-4,-1,-2,2,0,-1,-2,-4
28-Sep-16 19:26:45|63,99,3,2,-1,0,-2,2,3,-4
28-Sep-16 19:26:45|63,99,-2,-2,1,-2,1,11,1,2
28-Sep-16 19:26:45|64,99,2,-3,-10,0,-4,-3,-2,-5
28-Sep-16 19:26:45|64,99,2,-2,-10,-1,1,-1,-1,5
28-Sep-16 19:26:45|64,99,2,-2,-10,-1,1,-1,-1,5
28-Sep-16 19:26:45|64,99,3,1,-5,-2,2,9,3,2
28-Sep-16 19:26:45|64,99,1,0,0,1,-2,-17,-7,2
28-Sep-16 19:26:45|64,99,-7,-4,1,1,-2,0,-2,-4
28-Sep-16 19:26:45|64,99,-7,-4,1,1,-2,0,-2,-4
28-Sep-16 19:26:45|64,99,-17,4,-12,-1,0,5,6,-15
28-Sep-16 19:26:45|64,99,3,-1,15,2,-1,-3,-2,3
28-Sep-16 19:26:45|64,99,2,-2,-3,1,-2,-2,-2,1
28-Sep-16 19:26:45|64,99,-2,0,20,8,0,-6,-4,-5
28-Sep-16 19:26:45|64,99,-1,-3,-7,-2,0,-4,-7,5
28-Sep-16 19:26:45|64,99,0,-1,-5,0,0,-2,1,-1
28-Sep-16 19:26:45|64,99,1,-1,-5,-4,-2,4,4,8
28-Sep-16 19:26:45|64,99,0,0,-6,-4,0,-7,-4,0
28-Sep-16 19:26:45|64,99,1,-1,2,4,0,4,-1,-5
28-Sep-16 19:26:45|64,99,-3,0,-1,-4,0,1,0,-3
28-Sep-16 19:26:45|64,99,-2,-2,0,-1,-2,2,3,-1
28-Sep-16 19:26:45|64,99,1,-7,-1,0,0,1,0,-2
28-Sep-16 19:26:45|64,99,-4,2,-5,-1,-1,-6,-4,-4
28-Sep-16 19:26:46|64,99,-3,-2,1,-3,2,3,-3,-3
28-Sep-16 19:26:46|64,99,2,-1,-4,1,-3,-6,-7,-5
28-Sep-16 19:26:46|64,99,2,-4,-8,-3,-3,-3,-3,0
28-Sep-16 19:26:46|64,99,-4,1,-6,-2,-2,-1,0,-2
